id,address,emergency_medical_institution_type,hospital_name,latitude,longitude,phone_number1,phone_number3,region
324,전북특별자치도 고창군 고창읍 화신1길 9,지역응급의료기관,의료법인석천재단고창병원,35.43645131091079,126.69331814963527,063-560-5600,063-560-5558,Honam
325,"경기도 고양시 일산동구 중앙로 1205, 지하1층(일부),지하2층,지하4층(일부),1층(일부),2층(일부),3층(일부),4~5층,6층(일부), 7~10층 (장항동)",지역응급의료기관,의료법인성광의료재단일산차병원,37.65413326289407,126.77574306091104,031-782-8300,031-782-8587,Seoul_Gyungi
326,강원특별자치도 양구군 양구읍 중심로 160,지역응급의료기관,의료법인성심의료재단양구성심병원,38.1047788862656,127.99119726275,033-480-8803,033-480-8816,Gangwon
327,강원특별자치도 원주시 원일로 22 (인동),지역응급의료기관,의료법인성지의료재단성지병원,37.3452989790958,127.954009227598,033-760-3101,033-760-3119,Seoul_Gyungi
328,"서울특별시 강북구 도봉로 301 (수유동, 대한병원)",응급실운영신고기관,의료법인성화의료재단대한병원,37.63547043209498,127.02267251878474,02-903-3232,02-905-9110,Seoul_Gyungi
329,충청북도 청주시 흥덕구 사직대로 26 (복대동),응급실운영신고기관,의료법인송암의료재단마이크로병원,36.63402150390528,127.45009452402525,043-265-0071,070-7038-2717,Chungchung
330,울산광역시 북구 산업로 1007 (연암동),지역응급의료센터,의료법인송은의료재단울산시티병원,35.58285370330335,129.35905740278503,052-280-9000,052-280-9119,Youngnam
331,경상남도 김해시 활천로 33 (삼정동),지역응급의료센터,의료법인숭인의료재단 김해복음병원,35.2304897832,128.8935457971,055-330-8888,055-330-8844,Youngnam
332,경상남도 사천시 남일로 33 (동금동),지역응급의료기관,의료법인승연의료재단 삼천포서울병원,34.93302179207928,128.08012015415227,055-835-9900,055-830-9019,Youngnam
333,전라남도 신안군 비금면 송치길 155-11,지역응급의료기관,의료법인신안대우병원,34.722263099542104,125.93256566497465,061-262-3301,061-262-3309,Seoul_Gyungi
334,경상남도 김해시 김해대로 2335 (부원동),응급실운영신고기관,의료법인신의료재단김해삼승병원,35.226730571,128.8821901808,055-310-7700,055-310-7777,Youngnam
335,경상북도 안동시 앙실로 11 (수상동),권역응급의료센터,의료법인안동병원,36.54691448006022,128.70097021920307,054-840-1004,054-840-0119,Seoul_Gyungi
336,경기도 평택시 평택로 284 (세교동),지역응급의료센터,의료법인양진의료재단평택성모병원,37.008809910565546,127.07371568769604,1800-8800,070-5012-0119,Seoul_Gyungi
337,울산광역시 중구 학성로 184 (학성동),응급실운영신고기관,의료법인에스엠씨의료재단울산세민병원,35.556584160908145,129.33096884743864,052-290-0114,052-290-0119,Youngnam
338,"전북특별자치도 전주시 완산구 한두평3길 13 (중화산동2가, 전주병원)",지역응급의료센터,의료법인영경의료재단전주병원,35.81502660230338,127.1247991889436,063-220-7200,063-226-6119,Honam
339,전북특별자치도 전주시 덕진구 동부대로 895 (호성동1가),지역응급의료기관,의료법인영경의료재단호성전주병원,35.865528416459995,127.14790290638275,063-240-8800,063-240-8862,Honam
340,경기도 의정부시 금신로 322 (신곡동),지역응급의료기관,의료법인영동의료재단의정부백병원,37.74536735722315,127.0620670982038,031-856-8111,031-842-1211,Seoul_Gyungi
341,충청남도 천안시 서북구 다가말3길 8 (쌍용동),지역응급의료센터,의료법인영서의료재단천안충무병원,36.79739687904163,127.1315782043232,041-570-7555,041-570-7519,Chungchung
342,전라남도 고흥군 고흥읍 고흥로 1935,지역응급의료기관,의료법인영성의료재단고흥종합병원,34.620393082853,127.293713733344,061-832-1911,061-830-3118,Honam
343,경상북도 고령군 대가야읍 중앙로 33 (영생병원),지역응급의료기관,의료법인영암의료재단고령영생병원,35.72995531573922,128.27201138885076,054-955-2661,070-7475-0024,Youngnam
344,경상북도 의성군 안계면 용기4길 36,지역응급의료기관,의료법인영제의료재단영남제일병원,36.38925516777733,128.43429486266444,054-861-9111,054-861-9111,Youngnam
345,"대전광역시 중구 목중로 29 (목동, 선병원)",지역응급의료센터,의료법인영훈의료재단대전선병원,36.3359621088938,127.41011056508802,042-220-8000,042-220-8129,Honam
346,대전광역시 유성구 북유성대로 93 (지족동),지역응급의료센터,의료법인영훈의료재단유성선병원,36.37535496572087,127.32491359339664,042-609-1000,042-609-1119,Honam
347,충청남도 예산군 예산읍 금오대로 94,지역응급의료기관,의료법인예당의료재단예산종합병원,36.69111403683895,126.83810397105952,041-330-4000,041-330-4119,Chungchung
348,전북특별자치도 군산시 조촌로 149 (조촌동),지역응급의료센터,의료법인오성의료재단동군산병원,35.97740074466571,126.73719225835914,063-440-0570,063-440-0516,Honam
349,경상북도 칠곡군 왜관읍 군청2길 10,응급실운영신고기관,의료법인왜관병원,35.99606388888889,128.4015222222222,054-971-1002,054-971-1004,Youngnam
350,"경기도 김포시 감암로 11, 김포우리병원 (걸포동)",지역응급의료센터,의료법인우리의료재단김포우리병원,37.632530143647166,126.7105272263707,031-999-1000,031-999-1119,Seoul_Gyungi
351,경기도 화성시 화산북로 21 (송산동),지역응급의료기관,의료법인원광의료재단원광종합병원,37.2100621333,127.0080345889,031-8077-7200,031-8077-7219,Seoul_Gyungi
352,"부산광역시 사상구 가야대로 326, 좋은삼선병원 (주례동)",지역응급의료센터,의료법인은성의료재단좋은삼선병원,35.1505677387241,129.0081978825217,051-322-0900,051-310-9119,Youngnam
353,울산광역시 남구 북부순환도로 51 (무거동),지역응급의료기관,의료법인은성의료재단좋은삼정병원,35.55282641650826,129.26899792409964,052-220-7500,052-220-7600,Youngnam
354,경상북도 포항시 북구 대신로 43 (대신동),지역응급의료기관,의료법인은성의료재단좋은선린병원,36.04808906149477,129.36704339734024,054-245-5000,054-245-5200,Youngnam
355,경기도 화성시 향남읍 발안로 5,지역응급의료기관,의료법인은혜와감사의료재단화성중앙종합병원,37.13118966594901,126.910365631779,031-352-8114,031-371-7998,Seoul_Gyungi
356,"경기도 김포시 김포한강3로 283, 뉴고려병원 (장기동)",지역응급의료센터,의료법인인봉의료재단뉴고려병원,37.64095507933562,126.66022763544731,031-998-8129,031-980-9119,Seoul_Gyungi
357,서울특별시 영등포구 당산로31길 10 (당산동3가),응급실운영신고기관,의료법인인봉의료재단영등포병원,37.526858089517,126.89561402986,02-2635-2809,02-2632-0013,Seoul_Gyungi
358,인천광역시 계양구 장제로 722 (작전동),지역응급의료센터,의료법인인성의료재단한림병원,37.53218449100167,126.73435495537971,032-540-9114,032-540-9119,Seoul_Gyungi
359,"전라남도 함평군 함평읍 영수길 132, 함평성심병원",응급실운영신고기관,의료법인인성의료재단함평성심병원,35.061886111111114,126.51980555555556,061-324-0001,061-324-0072,Honam
360,충청북도 청주시 상당구 단재로 106 (영운동),지역응급의료센터,의료법인인화재단한국병원,36.61950588971749,127.49659485930336,043-222-7000,043-222-6177,Chungchung
361,"경기도 고양시 일산동구 고양대로 760, 가동 (중산동, 일산복음병원)",응급실운영신고기관,의료법인일산복음병원,37.68205457051212,126.7801254241406,031-977-5000,031-929-0330,Seoul_Gyungi
362,충청북도 제천시 숭문로 57 (서부동),지역응급의료센터,의료법인자산의료재단제천서울병원,37.13857101389598,128.20613928597675,043-642-7606,043-643-2327,Seoul_Gyungi
363,"경기도 고양시 덕양구 중앙로 555, /중앙로557번길 14, 지하1(일부),1-6층 (행신동)",응급실운영신고기관,의료법인자인의료재단(더자인병원),37.62297864974611,126.83568238933726,031-930-3114,031-930-3119,Seoul_Gyungi
364,전라남도 고흥군 도양읍 차경구렁목길 215,지역응급의료기관,의료법인장호의료재단녹동현대병원,34.5461939078177,127.14569777683867,061-840-1200,061-840-1119,Honam
365,충청북도 보은군 보은읍 보은로 102,응급실운영신고기관,의료법인정민의료재단보은한양병원,36.48327155579628,127.71821043397682,043-544-1500,070-7575-2853,Youngnam
366,충청북도 청주시 상당구 쇠내로 16 (금천동),지역응급의료센터,의료법인정산의료재단효성병원,36.62455637262831,127.49558522201268,043-221-5000,043-221-2192,Chungchung
367,"울산광역시 남구 문수로 472, 중앙병원 (신정동)",지역응급의료센터,의료법인정안의료재단중앙병원,35.53208761614168,129.3048401436768,052-226-1100,052-226-1119,Youngnam
368,"부산광역시 동구 중앙대로 401 (좌천동, 봉생병원)",지역응급의료기관,의료법인정화의료재단 봉생기념병원,35.13085783627095,129.0505708823645,051-664-4000,051-664-4119,Youngnam
369,충청북도 영동군 영동읍 대학로 106,지역응급의료기관,의료법인조윤의료재단영동병원,36.1852328446,127.7808325647,043-740-9000,043-740-9333,Youngnam
370,경상남도 창녕군 창녕읍 창녕대로 122,응급실운영신고기관,의료법인창녕서울의료재단창녕서울병원,35.53476250295272,128.4976162683357,055-532-1975,055-530-7671,Youngnam
371,서울특별시 은평구 통일로 873 (갈현동),지역응급의료기관,의료법인청구성심병원,37.62079154435882,126.91955399169244,02-350-3300,02-383-0129,Seoul_Gyungi
372,경상남도 창원시 마산회원구 내서읍 광려천서로 67 (청아병원),지역응급의료기관,의료법인청아의료재단청아병원,35.24798366104159,128.50971731844322,055-230-1500,055-230-1700,Youngnam
373,경기도 평택시 오좌동길 17-16 (독곡동),응급실운영신고기관,의료법인청파의료재단송탄중앙병원,37.0885408447458,127.0641653404409,031-612-7000,031-612-7000,Seoul_Gyungi
374,"경기도 안산시 상록구 예술광장로 69, 사랑의병원(593-4번지/593-5번지) (성포동)",지역응급의료기관,의료법인칠석의료재단사랑의병원,37.327020396286656,126.84486352776976,031-439-3000,031-414-6656,Seoul_Gyungi
375,충청북도 음성군 금왕읍 음성로1230번길 10,응급실운영신고기관,의료법인태성의료재단제일조은병원,36.99760379156879,127.59853452216106,043-883-8800,043-883-7755,Seoul_Gyungi
376,경기도 수원시 팔달구 경수대로 437 (인계동),지역응급의료기관,의료법인토마스의료재단윌스기념병원,37.26502978126203,127.0254583588438,031-223-2233,031-240-6119,Seoul_Gyungi
377,"서울특별시 중랑구 망우로 511, 동부제일병원 지하1~6층 (망우동)",지역응급의료기관,의료법인풍산의료재단동부제일병원,37.60067564592665,127.1090292210168,02-437-5011,02-490-8880,Seoul_Gyungi
378,"경기도 안산시 단원구 원포공원1로 20, 동의성단원병원 (초지동)",지역응급의료기관,의료법인플러스의료재단단원병원,37.3002188172703,126.81357021652911,031-8040-6600,031-8040-5911,Seoul_Gyungi
379,전라남도 순천시 우명길 42 (연향동),지역응급의료기관,의료법인한국의료재단한국병원,34.947741459842966,127.51235838977138,061-740-5000,061-740-5119,Youngnam
380,"전라남도 여수시 쌍봉로 70 (학동, (학동))",지역응급의료기관,의료법인한마음의료재단 여수제일병원,34.766166666666656,127.66355833333331,061689-8123,061-689-8119,Youngnam
381,충청북도 청주시 흥덕구 2순환로 1262 (가경동),지역응급의료센터,의료법인한마음의료재단하나병원,36.623474045244464,127.43081864239412,043-230-6114,043-230-6594,Chungchung
382,"서울특별시 도봉구 우이천로 308, 한일병원 (쌍문동)",지역응급의료센터,의료법인한전의료재단한일병원,37.64611570419094,127.02902417950423,02-901-3114,02-901-3119,Seoul_Gyungi
383,"경상남도 창원시 마산합포구 3·15대로 76 (월남동2가, 합포의료재단)",지역응급의료센터,의료법인합포의료재단에스엠지연세병원,35.18635329986849,128.56163160027907,055-243-0100,055-240-7777,Youngnam
384,전라남도 목포시 고하대로 795-2 (연산동),지역응급의료기관,의료법인해민의료재단 세안종합병원,34.817030098221025,126.380339415525,061-260-6700,061-260-6666,Honam
385,전라남도 장성군 장성읍 역전로 171,지역응급의료기관,의료법인행복나눔의료재단장성병원,35.305871659607845,126.78361958777766,061-390-9000,061-390-9119,Honam
386,전라남도 해남군 해남읍 해남로 45,지역응급의료기관,의료법인행촌의료재단 해남종합병원,34.571547222222215,126.61268333333332,061-536-4116,061-530-0119,Honam
387,경상남도 김해시 김해대로 1814-37 (삼계동),지역응급의료기관,의료법인환명의료재단 조은금강병원,35.2623038386,128.8615781975,055-330-0300,055-330-0200,Youngnam
388,충청북도 옥천군 옥천읍 성왕로 1195,지역응급의료기관,의료법인힐링의료재단옥천성모병원,36.313345842294304,127.57197742757523,043-730-7000,043-730-7119,Youngnam
389,강원특별자치도 강릉시 옥가로 30 (옥천동),응급실운영신고기관,의산의료재단강릉고려병원,37.75910092005996,128.89982468955142,033-642-1988,033-647-7582,Seoul_Gyungi
390,서울특별시 양천구 안양천로 1071 (목동),권역응급의료센터,이화여자대학교의과대학부속목동병원,37.53654282637804,126.8862159683056,02-2650-5114,02-2650-5911,Seoul_Gyungi
391,"서울특별시 강서구 공항대로 260, 이화의대부속서울병원 (마곡동)",지역응급의료센터,이화여자대학교의과대학부속서울병원,37.557261149,126.8362659275,1522-7000,02-6986-5119,Seoul_Gyungi
392,"경기도 안양시 만안구 명학로33번길 8 (안양동, 메트로병원)",응급실운영신고기관,인산의료재단메트로병원,37.378597979767605,126.93529986382784,031-467-9000,031-467-9998,Seoul_Gyungi
393,강원특별자치도 춘천시 금강로 39 (낙원동),응급실운영신고기관,인성병원,37.88124367430593,127.7268803699377,033-253-3030,033-259-8119,Seoul_Gyungi
394,부산광역시 해운대구 해운대로 875 (좌동),권역응급의료센터,인제대학교 해운대백병원,35.17334313589264,129.182181239924,051-797-0100,051-797-0135,Youngnam
395,"부산광역시 부산진구 복지로 75, 진사로83번길 81, 1층(일부), 3층 (개금동)",지역응급의료센터,인제대학교부산백병원,35.146454469689104,129.02057150748325,051-890-6114,051-890-5995,Youngnam
396,"서울특별시 노원구 동일로 1342, 상계백병원 (상계동)",지역응급의료센터,인제대학교상계백병원,37.6485812672986,127.06311619032104,02-950-1114,02-950-1119,Seoul_Gyungi
397,경기도 고양시 일산서구 주화로 170 (대화동),지역응급의료센터,인제대학교일산백병원,37.67436543525074,126.75031388046008,031-910-7114,031-910-9600,Seoul_Gyungi
398,"인천광역시 동구 방축로 217 (송림동, 인천광역시 의료원)",지역응급의료기관,인천광역시의료원,37.47884441174466,126.66861045817642,032-580-6000,032-580-6119,Seoul_Gyungi
399,"인천광역시 옹진군 백령면 백령로 233, 인천광역시의료원 백령병원",지역응급의료기관,인천광역시의료원백령병원,37.96801574541532,124.72111307252132,032-836-1731,032-836-1732,Seoul_Gyungi
400,인천광역시 중구 답동로30번길 10 (율목동),지역응급의료기관,인천기독병원,37.47122873588076,126.63208102847187,032-270-8000,032-270-8300,Seoul_Gyungi
401,인천광역시 계양구 계양대로 123(작전동),응급실운영신고기관,인천더드림병원,37.53499881280362,126.72225367019578,032-282-7575,032-282-7575,Seoul_Gyungi
402,인천광역시 미추홀구 미추홀대로 726 (주안동),지역응급의료센터,인천사랑병원,37.4620681991805,126.680345104401,032-425-2001,032-457-2119,Seoul_Gyungi
403,"인천광역시 계양구 계양문화로 20-  (작전동, (작전동))",지역응급의료센터,인천세종병원,37.5325382832,126.7368531237,032-240-8000,032-240-8119,Seoul_Gyungi
404,"인천광역시 연수구 원인재로 263 (연수동, 인천적십자병원)",지역응급의료기관,인천적십자병원,37.4185669257,126.6875335314,032-899-4000,032-899-4118,Seoul_Gyungi
405,"인천광역시 남동구 논현로 72, 인천힘찬종합병원 (논현동)",지역응급의료기관,인천힘찬종합병원,37.4010623210136,126.714686842521,032-1899-2220,032-459-3168,Seoul_Gyungi
406,인천광역시 중구 인항로 27 (신흥동3가),권역응급의료센터,인하대학교의과대학부속병원,37.4584235016321,126.631868269228,032-890-2114,032-890-2301,Seoul_Gyungi
407,전북특별자치도 임실군 임실읍 호국로 1680,지역응급의료기관,임실군보건의료원,35.61249558187053,127.28697578028248,063-640-3102,063-640-3119,Honam
408,전북특별자치도 장수군 장수읍 장천로 247,지역응급의료기관,장수군보건의료원,35.654664903392614,127.52014287444382,063-351-8000,063-350-2119,Youngnam
409,전라남도 장흥군 장흥읍 흥성로 83,지역응급의료기관,장흥우리병원,34.67838230801459,126.91109914454888,061-862-6262,061-860-0119,Honam
410,부산광역시 북구 화명대로 1 (화명동),응급실운영신고기관,재단법인 베스티안재단 베스티안부산병원,35.235586741528486,129.00862669149657,051-332-7575,070-7603-1721,Youngnam
411,충청북도 청주시 흥덕구 오송읍 오송생명1로 191-0,지역응급의료기관,재단법인베스티안재단베스티안병원,36.6364279047,127.3216412104,043-910-7575,043-904-8925,Chungchung
412,서울특별시 성동구 왕십리로 382 (하왕십리동),응급실운영신고기관,재단법인베스티안재단베스티안서울병원,37.5651102845783,127.028019796271,02-3452-7575,02-6211-7965,Seoul_Gyungi
413,충청남도 보령시 죽성로 136 (죽정동),지역응급의료기관,재단법인아산사회복지재단보령아산병원,36.38113998244595,126.62282846665184,041-930-5114,041-930-5333,Honam
414,"서울특별시 송파구 올림픽로43길 88, 서울아산병원 (풍납동)",지역응급의료센터,재단법인아산사회복지재단서울아산병원,37.526563966361216,127.10823825113609,02-3010-3114,02-3010-3333,Seoul_Gyungi
415,전북특별자치도 정읍시 충정로 606-22 (용계동),지역응급의료센터,재단법인아산사회복지재단정읍아산병원,35.58899495218047,126.82346011194952,063-530-6000,063-530-6129,Honam
416,"전북특별자치도 전주시 완산구 서원로 365 (중화산동1가, 예수병원)",지역응급의료센터,재단법인예수병원유지재단예수병원,35.81440117465108,127.13325187439274,063-230-8114,063-230-8280,Honam
417,부산광역시 동구 정공단로 27 (좌천동),응급실운영신고기관,재단법인일신기독교선교회 일신기독병원,35.13550455261155,129.0545970475024,051-630-0300,051-630-0415,Youngnam
418,부산광역시 중구 중구로 121 (대청동4가),지역응급의료기관,재단법인천주교부산교구유지재단 메리놀병원,35.107580971280804,129.03246380102908,051-465-8801,051-461-2300,Youngnam
419,광주광역시 동구 제봉로 42 (학동),권역응급의료센터,전남대학교병원,35.141852541291165,126.92158688926376,1899-0000,062-220-6801,Honam
420,전라남도 강진군 강진읍 탐진로 5,지역응급의료기관,전라남도강진의료원,34.63681860822126,126.75789950922356,061-433-2167,061-430-1109,Honam
421,전라남도 순천시 서문성터길 2 (매곡동),지역응급의료기관,전라남도순천의료원,34.95798908690572,127.48303613267494,061-759-9114,061-759-9119,Honam
422,전북특별자치도 전주시 덕진구 건지로 20 (금암동),권역응급의료센터,전북대학교병원,35.84697279303408,127.1393674038135,063-250-1114,063-250-1131,Honam
423,"전북특별자치도 군산시 의료원로 27 (지곡동,(지곡동, 군산의료원))",지역응급의료센터,전북특별자치도군산의료원,35.95497072788432,126.71189936455204,063-472-5000,063-472-5130,Honam
424,전북특별자치도 남원시 충정로 365 (고죽동),지역응급의료센터,전북특별자치도남원의료원,35.43189945917936,127.40719103150715,063-620-1114,063-620-1119,Honam
425,전북특별자치도 전주시 덕진구 안덕원로 367 (산정동),응급실운영신고기관,전주고려병원,35.839839476593305,127.16713261021836,063-240-7300,063-240-7330,Honam
426,경상남도 진주시 진주대로 885 (강남동),지역응급의료센터,제일병원,35.1793997485,128.0899464997,055-750-7123,055-750-7119,Youngnam
427,"제주특별자치도 제주시 아란13길 15-  (아라일동,제주대학교병원 (아라일동))",지역응급의료센터,제주대학교병원,33.46727330825531,126.54525733713078,064717-1114,064-717-1114,Jeju
428,제주특별자치도 서귀포시 장수로 47 (동홍동),지역응급의료센터,제주특별자치도 서귀포의료원,33.255354935811724,126.5642013167026,064-730-3000,064-730-3001,Jeju
429,"제주특별자치도 제주시 도령로 65-  (연동, (연동))",권역응급의료센터,제주한라병원,33.489946745300735,126.48507635686154,064740-5000,064-740-5159,Jeju
430,광주광역시 동구 필문대로 365 (서석동),권역응급의료센터,조선대학교병원,35.13854706991291,126.92683853357782,1811-7474,062-220-3280,Honam
431,경기도 오산시 오산로 307 (오산동),응급실운영신고기관,조은오산병원,37.15432658078726,127.06824064919108,1544-5355,031-373-8119,Seoul_Gyungi
432,부산광역시 동구 범일로 119 (범일동),지역응급의료기관,좋은문화병원,35.1407239889452,129.05906375734872,051-644-2002,051-630-0909,Youngnam
433,경기도 광명시 덕안로 110(일직동),지역응급의료센터,중앙대학교광명병원,37.4245974351169,126.885910072451,1811-7800,02-2222-1351,Seoul_Gyungi
434,서울특별시 동작구 흑석로 102 (흑석동),지역응급의료센터,중앙대학교병원,37.50707428493414,126.96079378447554,1800-1114,02-6299-1338,Seoul_Gyungi
435,전라남도 진도군 진도읍 남문길 48,지역응급의료기관,진도한국병원,34.482432541575456,126.26412429142384,061-544-2051,061-244-2310,Honam
436,전북특별자치도 진안군 진안읍 진무로 1145-0,지역응급의료기관,진안군의료원,35.79518695884379,127.43207008323516,063-430-7000,063-430-7119,Honam
437,"경상남도 진주시 동진로 2 (칠암동, 진주고려병원)",지역응급의료기관,진주고려병원,35.17849131749577,128.09223855742437,055-751-2500,055-751-2525,Youngnam
438,경상남도 진주시 진양호로 370 (신안동),지역응급의료기관,진주복음병원,35.185376569664825,128.06939115519654,055-749-7110,055-749-7119,Youngnam
439,경상남도 진주시 진주대로 829 (주약동),응급실운영신고기관,진주세란병원,35.17448762105697,128.09295064588534,055-760-7578,055-760-7575,Youngnam
440,"서울특별시 강남구 논현로 566, 강남차병원(역삼동650-9, 606-4, 605외2필지(지하7층~지하1층, 지상2층~7층)) (역삼동)",응급실운영신고기관,차의과학대학교 강남차병원,37.50680002585087,127.03466865188072,02-3468-3000,02-3468-3060,Seoul_Gyungi
441,경상북도 구미시 신시로10길 12 (형곡동),권역응급의료센터,차의과학대학교부속구미차병원,36.11452808183706,128.34054647885029,054-450-9700,054-450-9998,Youngnam
442,경기도 성남시 분당구 야탑로 59 (야탑동),권역응급의료센터,차의과학대학교분당차병원,37.4101145912911,127.125083678928,031-780-5000,031-780-5840,Seoul_Gyungi
443,경기도 광주시 광주대로 45 (경안동),지역응급의료센터,참조은병원,37.41095382720454,127.26022384023878,1600-9955,031-881-9119,Seoul_Gyungi
444,"경상남도 창원시 성산구 삼정자로 11 (성주동, 창원경상대학교병원)",지역응급의료센터,창원경상국립대학교병원,35.19921298418469,128.7078072393552,055-214-2000,055-214-1339,Youngnam
445,경상남도 창원시 의창구 창이대로 45 (명서동),지역응급의료센터,창원파티마병원,35.2372418321,128.6444852768,055-270-1000,055-270-1119,Youngnam
446,경상남도 창원시 의창구 용동로57번길 8 (사림동),지역응급의료센터,창원한마음병원,35.2379796340839,128.699059273138,055-225-0000,055-225-0350,Youngnam
447,강원특별자치도 철원군 갈말읍 명성로 208-0,지역응급의료기관,철원병원,38.15033057072112,127.3080276881726,033-452-5011,033-450-3300,Seoul_Gyungi
448,광주광역시 광산구 첨단중앙로170번길 59 (쌍암동),지역응급의료센터,첨단종합병원,35.22113373578457,126.84530205666944,062-601-8000,062-601-8119,Honam
449,경상북도 청송군 청송읍 의료원길 19,지역응급의료기관,청송군보건의료원,36.43104059070308,129.0526608512385,054-870-7100,054-870-7119,Youngnam
450,충청남도 청양군 청양읍 칠갑산로7길 54,지역응급의료기관,청양군보건의료원,36.45529646339589,126.80455836964052,041-942-3401,041-940-4951,Honam
451,충청북도 청주시 청원구 주성로 173-19 (주중동),지역응급의료센터,청주성모병원,36.673801330174406,127.4854695707364,043-219-8000,043-219-8119,Chungchung
452,충청북도 청주시 흥덕구 비하로 65 (비하동),응급실운영신고기관,청주현대병원,36.632987414750296,127.42463434124868,043-237-2114,043-237-1119,Chungchung
453,경기도 의정부시 평화로 650 (의정부동),지역응급의료기관,추병원,37.7499600932,127.0450970956,031-845-7777,031-845-8313,Seoul_Gyungi
454,"대전광역시 중구 문화로 282 (대사동, 충남대학교병원)",권역응급의료센터,충남대학교병원,36.31696055071064,127.41546133417684,1599-7123,042-280-8129,Honam
455,"충청북도 청주시 서원구 1순환로 776-0 (개신동,충북대학교병원)",권역응급의료센터,충북대학교병원,36.62416682483455,127.4614360502226,043-269-6114,043-269-6114,Chungchung
456,"충청북도 충주시 국원대로 99-0, 0동 (교현동,미래병원)",응급실운영신고기관,충주미래병원,36.9804284762737,127.927925696639,043-852-9119,,Seoul_Gyungi
457,충청남도 공주시 무령로 77 (웅진동),지역응급의료기관,충청남도공주의료원,36.45905455773722,127.10921562289596,041-962-1111,041-962-1365,Honam
458,충청남도 서산시 중앙로 149 (석림동),지역응급의료센터,충청남도서산의료원,36.77556877677842,126.46515725738564,041-689-7000,041-689-7119,Seoul_Gyungi
459,충청남도 천안시 동남구 충절로 537 (삼룡동),지역응급의료기관,충청남도천안의료원,36.775359921186194,127.17992025598448,041-570-7200,041-570-7119,Chungchung
460,충청남도 홍성군 홍성읍 조양로 224,지역응급의료센터,충청남도홍성의료원,36.59933992060475,126.67440672396911,041-630-6251,041-630-6119,Chungchung
461,"충청북도 청주시 서원구 흥덕로 48-0 (사직동,청주의료원)",지역응급의료기관,충청북도 청주의료원,36.6401389722304,127.473087555201,043-279-2300,043-279-0119,Chungchung
462,충청북도 충주시 안림로 239-50 (안림동),지역응급의료기관,충청북도충주의료원,36.97956732195825,127.9703586011334,043-871-0114,043-871-0119,Seoul_Gyungi
463,"대구광역시 북구 호국로 807, 칠곡경북대학교병원(임상실습동 1~11층 포함) (학정동)",지역응급의료센터,칠곡경북대학교병원,35.9560830613237,128.564408469835,053-200-2000,053-200-2100,Youngnam
464,부산광역시 사하구 낙동남로 1401 (하단동),응급실운영신고기관,큐병원,35.10658381193713,128.96489218029475,051-207-4343,051-207-4044,Youngnam
465,충청남도 태안군 태안읍 서해로 1952-16,지역응급의료기관,태안군보건의료원,36.75191402131483,126.32320735565844,041-671-5300,041-671-5319,Seoul_Gyungi
466,경상남도 창녕군 창녕읍 교리1길 2,지역응급의료기관,태황의료재단한성병원,35.5421522771,128.4934147264,0555305000,055-530-5119,Youngnam
467,강원특별자치도 평창군 평창읍 노성로 11,지역응급의료기관,평창군보건의료원,37.360577433652736,128.3890508672411,033-332-4000,033-330-4812,Seoul_Gyungi
468,경상북도 포항시 남구 대잠동길 17 (대잠동),권역응급의료센터,포항성모병원,36.01585627687779,129.33981334567275,054-272-0151,054-260-8600,Youngnam
469,경상북도 포항시 남구 포스코대로 351 (대도동),지역응급의료센터,포항세명기독병원,36.0181008246,129.3615706051,054-275-0005,054-289-1711,Youngnam
470,"경상남도 사천시 사천읍 진삼로 1468-8, 하나병원",응급실운영신고기관,하나병원,35.0822158154719,128.086480599028,055-855-1112,070-4567-9611,Youngnam
471,광주광역시 광산구 용아로 259 하남성심병원 (산정동),지역응급의료기관,하남성심병원,35.1664063968,126.800894228816,062-953-6000,062-958-1250,Honam
472,"인천광역시 중구 하늘중앙로 193, 조양타워 6층(일부),7층 605호, 701호 (중산동)",응급실운영신고기관,하늘정형외과의원,37.48951057425082,126.5632024449348,032-747-1321,,Seoul_Gyungi
473,경상남도 하동군 하동읍 연화길 6,응급실운영신고기관,하동중앙의원,35.07144347237017,127.75322730361016,055-883-0222,055-883-0222,Youngnam
474,"부산광역시 부산진구 중앙대로 605, 지상1층~지상9층 (범천동)",지역응급의료기관,학교법인 춘해병원,35.147036979509224,129.05854773411613,051-638-8000,051-608-0119,Youngnam
475,"부산광역시 부산진구 양정로 62, 지상2ㆍ3ㆍ10층 각 일부/ 지하1ㆍ지상1ㆍ지상4~지상8층 전층 (양정동)",지역응급의료기관,학교법인)동의병원,35.169922174960384,129.0767443760438,051-867-5101,051-850-8777,Youngnam
476,대전광역시 중구 대흥로 64 (대흥동),지역응급의료센터,학교법인가톨릭학원가톨릭대학교대전성모병원,36.32302490017959,127.42027313317438,042-220-9114,042-220-9118,Honam
477,서울특별시 서초구 반포대로 222 (반포동),지역응급의료센터,학교법인가톨릭학원가톨릭대학교서울성모병원,37.50180080478528,127.00472725970135,0215881511,02-2258-2370,Seoul_Gyungi
478,"대전광역시 서구 관저동로 158, 건양대학교병원 (관저동)",권역응급의료센터,학교법인건양교육재단건양대학교병원,36.306711701457246,127.34263046359918,1577-3330,042-600-9119,Honam
479,충청남도 부여군 부여읍 계백로 200,지역응급의료기관,학교법인건양교육재단건양대학교부여병원,36.27555409443824,126.90169662482884,041-837-1200,041-837-1201,Honam
